1,60100
1,70002
1,70005
1,60177
1,70001
1,70004
1,70003
1,60483
2,70009
2,70006
2,60100
2,60177
2,60483
2,70007
2,70010
2,70008
3,52918
3,53528
3,70602
3,70605
3,52875
3,53110
3,54678
3,70413
3,74141
3,50444
3,53034
3,53153
3,70261
3,70804
3,52894
3,53437
3,60731
3,50443
3,50446
3,53100
3,53143
3,60620
3,60626
3,70011
3,70014
3,70609
3,70795
3,70978
3,50303
3,50358
3,52893
3,55486
3,70100
3,74139
3,52884
3,50436
3,53142
3,70012
3,70015
3,52886
3,52889
3,53615
3,60729
3,74002
3,53112
3,50403
3,50406
3,53667
3,60177
3,60180
3,70412
3,50411
3,52885
3,53614
3,61930
3,84018
3,52754
3,52876
3,53001
3,56671
3,50439
3,52919
3,53035
3,70983
3,60100
3,60103
3,70013
3,70614
4,50986
4,52078
4,52194
4,52197
4,52200
4,52435
4,52795
4,52801
4,52859
4,52862
4,52865
4,53161
4,53463
4,53762
4,53768
4,53951
4,54067
4,54183
4,54433
4,54488
4,55095
4,55333
4,55336
4,55510
4,55571
4,55574
4,55757
4,56599
4,56654
4,56660
4,60211
4,61184
4,70413
4,70648
4,70895
4,71078
4,71130
4,72155
4,72704
4,74147
4,74150
4,80172
4,80422
4,50403
4,50696
4,51907
4,52813
4,52871
4,52935
4,52993
4,53048
4,53295
4,53298
4,53530
4,53713
4,53841
4,54134
4,54137
4,54442
4,54500
4,55162
4,55461
4,55519
4,55522
4,56605
4,56608
4,56614
4,56666
4,56669
4,60772
4,70160
4,70163
4,70462
4,70639
4,70886
4,70999
4,72027
4,80401
4,50058
4,51812
4,51864
4,52111
4,52953
4,52956
4,53139
4,53200
4,53252
4,53557
4,53612
4,53673
4,54222
4,54698
4,55366
4,56568
4,56577
4,56687
4,60128
4,60186
4,60192
4,60613
4,60668
4,61339
4,70011
4,70200
4,70316
4,70319
4,70493
4,70621
4,70795
4,70859
4,70914
4,70978
4,72125
4,72241
4,80145
4,80206
4,80267
4,80502
4,81048
4,84004
4,50055
4,50110
4,50174
4,50406
4,50833
4,50888
4,50894
4,51916
4,52157
4,52944
4,52947
4,53310
4,53606
4,53661
4,53789
4,54024
4,54204
4,54207
4,54451
4,54506
4,54570
4,54689
4,55772
4,55781
4,55836
4,56681
4,56684
4,60177
4,60180
4,70322
4,70325
4,70804
4,70813
4,70871
4,72201
4,72253
4,80398
4,50195
4,50369
4,50979
4,52367
4,52782
4,52785
4,52840
4,52971
4,53212
4,53264
4,53270
4,53630
4,53685
4,53694
4,53993
4,53996
4,54112
4,54899
4,55253
4,55314
4,55372
4,55433
4,55439
4,55500
4,55677
4,56638
4,56641
4,56644
4,56647
4,70005
4,70124
4,70484
4,70609
4,71091
4,72049
4,80133
4,80429
4,81518
4,81521
4,50021
4,50442
4,50988
4,51827
4,51952
4,51955
4,52068
4,52193
4,52196
4,52199
4,52431
4,52434
4,52800
4,52858
4,53035
4,53221
4,53276
4,53279
4,53343
4,53758
4,54060
4,54188
4,54902
4,55445
4,55506
4,55509
4,55512
4,55567
4,55814
4,56595
4,56650
4,56659
4,60750
4,60753
4,61232
4,61662
4,70112
4,70713
4,73547
4,74151
4,80185
4,80667
4,50109
4,50231
4,50411
4,50774
4,50890
4,51909
4,51915
4,52339
4,52754
4,52815
4,52821
4,52937
4,52940
4,52943
4,52995
4,53001
4,53538
4,53608
4,53779
4,53843
4,54148
4,54502
4,54685
4,55829
4,55896
4,56253
4,56259
4,56558
4,56613
4,56616
4,56674
4,56680
4,60109
4,60115
4,60771
4,61262
4,70271
4,70274
4,70628
4,70817
4,71775
4,80033
4,80155
4,80158
4,80283
4,50695
4,51906
4,51964
4,52080
4,52330
4,52803
4,52806
4,52812
4,52864
4,52867
4,52870
4,52986
4,52989
4,53166
4,53288
4,53526
4,53529
4,53532
4,53535
4,53709
4,53767
4,53770
4,53950
4,53953
4,54133
4,54194
4,54380
4,55094
4,55164
4,55341
4,55524
4,55585
4,55820
4,56604
4,56607
4,56610
4,56662
4,56665
4,56668
4,56671
4,60100
4,60103
4,60222
4,70100
4,70646
4,70701
4,70820
4,74139
4,80289
4,80405
4,80411
4,80829
4,50191
4,50371
4,50792
4,50972
4,51942
4,52183
4,52784
4,53080
4,53138
4,53199
4,53263
4,53266
4,53620
4,53681
4,53687
4,55310
4,55313
4,55371
4,55435
4,56576
4,56640
4,56643
4,56698
4,60194
4,60615
4,60743
4,61341
4,70012
4,70430
4,72239
4,80619
4,80793
4,81519
4,51921
4,52168
4,52827
4,52946
4,52952
4,52955
4,53135
4,53251
4,53254
4,53257
4,53312
4,53550
4,53556
4,53559
4,53611
4,53617
4,53675
4,54395
4,55005
4,55841
4,56683
4,60783
4,60786
4,60789
4,60792
4,70436
4,70625
4,70686
4,70857
4,71046
4,80021
4,80268
4,81046
4,84005
4,50819
